question,info,answer,paragraph
Định nghĩa nào đúng?,"[""Đang hỏi về định nghĩa của khái niệm gì"", ""Đang hỏi trong ngữ cảnh lý thuyết tập hợp nào"", ""Cần biết là đang hỏi về lớp thông thường hay lớp nhỏ hơn"", ""Cần biết đang sử dụng cách tiếp cận của ai (von Neumann hay Zermelo/Frankel)""]",'một lớp không thuộc về lớp nào khác',"Cách tiếp cận thứ hai của vấn đề dựa vào khái niệm lớp (class), và định nghĩa một tập hợp như là một lớp thuộc về các lớp khác, trong khi một ""lớp nhỏ hơn"" được định nghĩa như là một lớp không thuộc về lớp nào khác. Trong khi, trong cách tiếp cận của Zermelo/Frankel, những tiên đề cản trở việc xây dựng một tập hợp của các tập hợp không thuộc về chính nó, trong cách tiếp cận của von Neumann, lớp của các tập hợp không thuộc về chính nó có thể được xây dựng, nhưng nó là một ""lớp nhỏ hơn"" chứ không phải là một tập hợp."
Đồn này đã làm gì để tạo ra sức ép?,"[""Đồn nào đang được đề cập"", ""Thời điểm diễn ra sự kiện"", ""Đối tượng chịu sức ép là ai""]",'bao vây',"Ngày 17 tháng 12, quân Pháp với xe tăng yểm trợ vào các đường phố Hà Nội để phá các công sự mà Việt Minh dựng trong những ngày trước đó, gây ra vụ thảm sát ở phố Hàng Bún (Hà Nội), rồi dàn quân ra chốt giữ từ cổng thành Hà Nội đến tận cầu Long Biên và bao vây gây sức ép đồn Công an quận 2 của Hà Nội. Người Việt không phản ứng. Hôm sau, Pháp ra một tối hậu thư đòi chấm dứt dựng chướng ngại vật trên phố. Chiều hôm đó, Pháp ra tối hậu thư thứ hai tuyên bố rằng từ ngày 20, quân Pháp sẽ tự mình đảm nhiệm việc trị an ở Hà Nội. Đáp lại, tối hôm đó, các lực lượng Việt Minh bắt đầu chặn mọi ngả đường từ ngoại ô vào thành phố. Sáng hôm sau (ngày 19 tháng 12), Pháp ra tối hậu thư thứ ba, đòi chính phủ Việt Nam phải đình chỉ mọi hoạt động chuẩn bị chiến tranh, tước vũ khí của quân Tự vệ tại Hà Nội, và trao cho quân đội Pháp việc duy trì an ninh trong thành phố."
Sau sự kiện đó thì vị trí ngôi vua tương lai thuộc về ai?,"[""Sự kiện nào đang được đề cập đến"", ""Thời điểm cụ thể của sự kiện"", ""Ai là người nắm quyền kế vị trước sự kiện đó"", ""Sự kiện đó có phải là cái chết của Thái tử hay không""]",'con trai Thái tử',"Năm 1765 kết thúc với một bi kịch cho hoàng gia; thái tử mắc bệnh lao. Anh ta đến gặp nhà vua tại Cung điện Containebleau. Thái tử thăng hà ngày 20 tháng 10 năm 1765. Người thừa kế sau đó là con trai Thái tử, vị vua tương lai Louis XVI, đã gần đến tuổi trưởng thành, nhưng cái chết của thái tử ảnh hưởng sâu sắc đến nhà vua. Ông viết trong di chiếu, rằng: ""Nếu trẫm có lỗi, không phải lỗi đó là do cố ý, mà là do thiếu tài năng, và không nhận được sự phò tá như trẫm mong muốn, đặc biệt là trong vấn đề tôn giáo."""
Tại sao không thể đưa ra định nghĩa?,"[""Định nghĩa về cái gì?"", ""Ai là người không thể đưa ra định nghĩa?"", ""Trong lĩnh vực nào?"", ""Đang nói về khái niệm nhu cầu""]",'Các sách giáo khoa chuyên ngành hay các công trình nghiên cứu khoa học thường có những định nghĩa mang tính riêng biệt',"Cho tới nay chưa có một định nghĩa chung nhất cho khái niệm nhu cầu. Các sách giáo khoa chuyên ngành hay các công trình nghiên cứu khoa học thường có những định nghĩa mang tính riêng biệt. Trong phạm vi nhận thức hiện tại có thể định nghĩa nhu cầu là tính chất của cơ thể sống, biểu hiện trạng thái thiếu hụt của chính cá thể đó và do đó phân biệt nó với môi trường sống. Nhu cầu tối thiểu, hay còn gọi là nhu yếu tuyệt đối, đã được lập trình qua quá trình rất lâu dài tồn tại, phát triển và tiến hóa."
Những sinh vật biển đã được tìm thấy ở đâu?,"[""Sinh vật biển nào đang được đề cập"", ""Thời điểm tìm thấy"", ""Người tìm thấy là ai"", ""Loại sinh vật cụ thể (moi lân hay sinh vật khác)""]",'Nam Đại Dương',"Con người đã tìm thấy năm loài moi lân, những sinh vật giáp xác nhỏ bơi tự do, ở Nam Đại Dương. Moi lân Nam Cực (Euphausia superba) là một trong số những loài động vật dồi dào nhất trên Trái Đất với tổng trọng lượng (sinh khối) cỡ khoảng 500 triệu tấn. Mỗi cá thể của loài này dài 6 cm (2,4 in) và nặng 1 gram (0,035 oz). Những bầy moi lân với mật độ 30.000 cá thể trên một m3 (35 ft m3) có thể trải dài hàng km và làm nước biển chuyển màu đỏ. Ban ngày chúng thường ở dưới sâu, tới ban đêm thì ngoi lên để ăn phiêu sinh vật. Sự tồn vong của rất nhiều loài động vật lớn phụ thuộc vào moi lân. Vào mùa đông khi mà thức ăn trở nên khan hiếm, moi lân Nam Cực trưởng thành có thể quay trở lại giai đoạn chưa trưởng thành, dùng chính cơ thể bản thân làm nguồn dinh dưỡng."
Người phụ nữ này đã khiến cách mạng phải làm gì?,"[""Người phụ nữ cụ thể là ai"", ""Cách mạng nào được đề cập"", ""Thời điểm diễn ra cách mạng"", ""Vai trò thực sự của người phụ nữ trong cách mạng""]",'lên nắm quyền lực',"Năm 2004, Viktor Yanukovych, khi ấy là Thủ tướng, được tuyên bố là người chiến thắng trong cuộc bầu cử tổng thống, đã bị gian lận ở diện rộng, như Toà án Tối cao Ukraina tuyên bố sau này. Các kết quả dẫn tới một sự phản đối của công chúng ủng hộ ứng cử viên đối lập, Viktor Yushchenko, người không thừa nhận kết quả của cuộc bầu cử và lãnh đạo cuộc Cách mạng Cam hoà bình. Cuộc cách mạng đưa Viktor Yushchenko và Yulia Tymoshenko lên nắm quyền lực, biến Viktor Yanukovych thành phe đối lập. Tuy nhiên Yanukovych lại trở thành Thủ tướng năm 2006 cho tới cuộc bầu cử đột xuất vào tháng 9 năm 2007 đưa Tymoshenko lên làm Thủ tướng trở lại."
Ngày lễ kính Ðức mẹ Fatima trùng với kỷ niệm sự kiện gì?,"[""Ngày chính xác của lễ kính Ðức mẹ Fatima (13 tháng 5)"", ""Năm cụ thể đang đề cập (2005)"", ""Sự kiện kỷ niệm là 24 năm giáo hoàng Gioan Phaolô II bị mưu sát""]",'24 năm giáo hoàng Gioan Phaolô II bị mưu sát',"Ngày 9 tháng 5 năm 2005, Hồng y Jose Saraiva Martins và Tổng Giám mục Edward Nowak, tổng thư ký của Bộ Tuyên Thánh, đã viết thư gởi cho Hồng y Camillo Ruini, đại diện của giáo hoàng, để chính thức loan báo tin này. Trong ngày lễ kính Ðức mẹ Fatima 13 tháng 5 năm 2005, và cũng là ngày kỷ niệm 24 năm giáo hoàng Gioan Phaolô II bị mưu sát, giáo hoàng Benedictô XVI đích thân đọc bức thư này, trong cuộc tiếp kiến hàng giáo sĩ Roma, tại Vương cung Thánh đường Thánh Gioan Laterano - nhà thờ chính tòa của Giáo phận Roma."
Vì sao lại tổ chức lễ diễu binh vào năm 17?,"[""Ai tổ chức lễ diễu binh (Hoàng đế Tiberius hay người khác)"", ""Lễ diễu binh được tổ chức cho ai (Germanicus)"", ""Mục đích cụ thể của lễ diễu binh (tuyên dương chiến thắng hay lý do khác)""]",'để tuyên dương những trận thắng của Germanicus trước quân German trong các chiến dịch của mình',"La Mã sau đó đã hồi phục và tiếp tục bành trướng và vượt ra ngoài biên giới của thế giới được biết đến. Dưới thời Tiberius, tướng Germanicus lại tổ chức các chiến dịch tấn công Germania trong các năm 15 - 17, nhưng không mấy thành công và chịu nhiều thiệt hại. Mặc dù vậy, để tuyên dương những trận thắng của Germanicus trước quân German trong các chiến dịch của mình, ông được Hoàng đế tổ chức lễ diễu binh khải hoàn vào năm 17. Người La Mã xâm chiếm đảo Anh vào năm 43, chiếm đóng khu vực nội địa,, và xây dựng hai căn cứ quân sự để bảo vệ vùng đất này chống lại các cuộc khởi nghĩa và những cuộc tấn công từ phía bắc."
Tiếng Nga hiện là ngôn ngữ phổ biến của các cộng đồng người thiểu số ở những quốc gia nào?,"[""Xác định rõ cộng đồng thiểu số là người Do Thái"", ""Làm rõ 'ngôn ngữ phổ biến' là ngôn ngữ thứ hai hay ngôn ngữ mẹ đẻ"", ""Xác định rõ thời điểm 'hiện' là 'ngày nay'""]",'Ukraine và Uzbekistan',"Ở một số nơi khác, ngôn ngữ mẹ đẻ của cộng đồng Do Thái này khác biệt với ngôn ngữ mẹ đẻ của cộng đồng Do Thái khác hoặc các nhóm dân cư chiếm đa số. Chẳng hạn như là ở Quebec, đa số người Do Thái Ashkenazi nói tiếng Anh, còn người Do Thái Sephardi sử dụng tiếng Pháp làm ngôn ngữ chính. Tương tự như vậy, những người Do Thái Nam Phi sử dụng tiếng Anh thay vì tiếng Afrikaans. Do cả hai chính sách của chế độ Czarist và chế độ Liên Xô, Tiếng Nga đã thay thế tiếng Yiddish là ngôn ngữ của người Do Thái Nga, nhưng những chính sách này cũng ảnh hưởng đến các cộng đồng người Do Thái lân cận. Ngày nay, tiếng Nga là ngôn ngữ mẹ đẻ của nhiều cộng đồng người Do Thái ở một số quốc gia hậu Xô viết, chẳng hạn như Ukraine và Uzbekistan, cũng tương tự như người Do Thái Ashkenazi ở Azerbaijan, Georgia, và Tajikistan. Mặc dù các cộng đồng người Do Thái ngày nay ở Bắc Phi nhỏ và ít ỏi, người Do Thái ở đó đã chuyển từ một nhóm đa ngôn ngữ sang một ngôn ngữ đơn nhất (hoặc gần như vậy), người Do Thái nói tiếng Pháp ở Algérie, Morocco, và thành phố Tunis."
Vì sao chúng chỉ là mồi của loài đó?,"[""Chúng là loài nào (Salpa thompsoni và Ihlea racovitzai hay sinh vật khác)"", ""Loài nào đang bị đề cập là mồi"", ""Loài săn mồi được nhắc đến là chim hay cá""]",'Bởi giá trị dinh dưỡng thấp',"Chi Abatus thuộc lớp cầu gai thường đào bới những lớp trầm tích và ăn các chất dinh dưỡng mà chúng tìm được. Vùng nước Nam Cực tồn tại hai loài thuộc họ Salpidae phổ biến là Salpa thompsoni và Ihlea racovitzai. Salpa thompsoni được tìm thấy ở những nơi nước đóng băng, còn Ihlea racovitzai thì thấy tại những vùng vĩ độ cao, gần băng. Bởi giá trị dinh dưỡng thấp, chúng thường chỉ là mồi của cá. Những loài động vật lớn hơn như chim và động vật có vú ở biển chỉ lựa chọn chúng làm con mồi khi những nguồn thức ăn khác trở nên khan hiếm."
Thế lực nào đã nắm quyền quản lý các thành phố thiêng liêng trong lịch sử?,"[""Tên cụ thể của các thành phố thiêng liêng (Mecca và Medina)"", ""Khoảng thời gian cụ thể (thế kỷ X đến đầu thế kỷ XX)"", ""Tên cụ thể của thế lực cai trị (Sharif)"", ""Vị trí địa lý của các thành phố (bán đảo Ả Rập)""]",'Sharif',"Sau khi Muhammad từ trần vào năm 632, các môn đồ của ông nhanh chóng bành trướng lãnh thổ Hồi giáo ra ngoài bán đảo Ả Rập, chinh phục được lãnh thổ rộng lớn (từ bán đảo Iberia ở phía tây đến Pakistan ngày nay ở phía đông) trong khoảng vài thập niên. Kết quả là bán đảo Ả Rập nhanh chóng trở thành một khu vực ngoại biên về chính trị của thế giới Hồi giáo do trọng tâm được chuyển đến các vùng đất bị chinh phục song phát triển hơn. Từ thế kỷ X đến đầu thế kỷ XX, Mecca và Medina nằm dưới quyền kiểm soát của một quân chủ Ả Rập bản địa mang hiệu là Sharif của Mecca, tuy nhiên Sharif trong hầu hết giai đoạn này đều trung thành với một đế quốc Hồi giáo lớn đặt tại Baghdad, Cairo hoặc Istanbul. Hầu hết phần còn lại của Ả Rập Xê Út ngày nay quay lại quyền cai trị bộ lạc truyền thống."
